,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
2,Seraphine,Illaoi,Kindred,Draven,Xerath,Qiyana,Sejuani,Kassadin,Kaisa,Blitzcrank,MIDDLE,MASTER,"['Seraphine', 'Senna', 'TahmKench']",111,108,0.506849315,FALSE,FALSE,FALSE,TRUE
3,Draven,Illaoi,Kindred,Seraphine,Xerath,Qiyana,Sejuani,Kassadin,Kaisa,Blitzcrank,BOTTOM,DIAMOND,"['Draven', 'Zed', 'Lucian']",7,4,0.636363636,FALSE,FALSE,FALSE,TRUE
4,Xerath,Illaoi,Kindred,Seraphine,Draven,Qiyana,Sejuani,Kassadin,Kaisa,Blitzcrank,UTILITY,MASTER,"['Jhin', 'Ezreal', 'Vayne']",139,101,0.579166667,FALSE,FALSE,FALSE,TRUE
0,Darius,LeeSin,Annie,Xayah,Sona,Pantheon,Gragas,Garen,Yasuo,Rakan,TOP,DIAMOND,"['Jax', 'Camille', 'Kaisa']",26,24,0.52,FALSE,FALSE,FALSE,FALSE
1,LeeSin,Darius,Annie,Xayah,Sona,Pantheon,Gragas,Garen,Yasuo,Rakan,JUNGLE,GRANDMASTER,"['Kindred', 'Graves', 'XinZhao']",186,182,0.505434783,FALSE,TRUE,FALSE,FALSE
2,Annie,Darius,LeeSin,Xayah,Sona,Pantheon,Gragas,Garen,Yasuo,Rakan,MIDDLE,DIAMOND,"['Katarina', 'Bard', 'LeeSin']",13,6,0.684210526,FALSE,TRUE,FALSE,FALSE
3,Xayah,Darius,LeeSin,Annie,Sona,Pantheon,Gragas,Garen,Yasuo,Rakan,BOTTOM,MASTER,"['Draven', 'Twitch', 'Tristana']",58,68,0.46031746,FALSE,FALSE,FALSE,FALSE
4,Sona,Darius,LeeSin,Annie,Xayah,Pantheon,Gragas,Garen,Yasuo,Rakan,UTILITY,MASTER,"['Thresh', 'Maokai', 'Sona']",276,268,0.507352941,FALSE,TRUE,FALSE,FALSE
0,Jayce,Zac,Vex,Ezreal,Karma,Fiora,Kindred,Ahri,Caitlyn,Poppy,TOP,DIAMOND,"['Jax', 'Vayne', 'Darius']",21,25,0.456521739,FALSE,FALSE,FALSE,TRUE
1,Zac,Jayce,Vex,Ezreal,Karma,Fiora,Kindred,Ahri,Caitlyn,Poppy,JUNGLE,DIAMOND,"['Lucian', 'Zac', 'Ezreal']",45,18,0.714285714,FALSE,TRUE,FALSE,TRUE
2,Vex,Jayce,Zac,Ezreal,Karma,Fiora,Kindred,Ahri,Caitlyn,Poppy,MIDDLE,MASTER,"['Lux', 'Orianna', 'Riven']",116,108,0.517857143,FALSE,TRUE,FALSE,TRUE
3,Ezreal,Jayce,Zac,Vex,Karma,Fiora,Kindred,Ahri,Caitlyn,Poppy,BOTTOM,,[],,,,,,,TRUE
4,Karma,Jayce,Zac,Vex,Ezreal,Fiora,Kindred,Ahri,Caitlyn,Poppy,UTILITY,MASTER,"['Amumu', 'Draven', 'Twitch']",88,64,0.578947368,FALSE,FALSE,FALSE,TRUE
0,Kled,Kindred,Zoe,Xayah,Braum,Neeko,Yasuo,AurelionSol,Rengar,Alistar,TOP,GOLD,"['Kled', 'Yasuo', 'Renekton']",22,6,0.785714286,FALSE,FALSE,TRUE,TRUE
1,Kindred,Kled,Zoe,Xayah,Braum,Neeko,Yasuo,AurelionSol,Rengar,Alistar,JUNGLE,GRANDMASTER,"['Kindred', 'Graves', 'XinZhao']",186,182,0.505434783,FALSE,TRUE,FALSE,TRUE
2,Zoe,Kled,Kindred,Xayah,Braum,Neeko,Yasuo,AurelionSol,Rengar,Alistar,MIDDLE,GRANDMASTER,"['Akali', 'Sylas', 'Irelia']",138,125,0.524714829,FALSE,FALSE,FALSE,TRUE
3,Xayah,Kled,Kindred,Zoe,Braum,Neeko,Yasuo,AurelionSol,Rengar,Alistar,BOTTOM,SILVER,"['Ezreal', 'Aphelios', 'Jhin']",9,3,0.75,FALSE,FALSE,FALSE,TRUE
4,Braum,Kled,Kindred,Zoe,Xayah,Neeko,Yasuo,AurelionSol,Rengar,Alistar,UTILITY,GRANDMASTER,"['Udyr', 'Gragas', 'Graves']",135,122,0.525291829,FALSE,FALSE,FALSE,TRUE
0,Gnar,Pantheon,Kassadin,Jhin,Senna,Yone,Kindred,Azir,Ezreal,Ziggs,TOP,GRANDMASTER,"['Jinx', 'Camille', 'Xayah']",100,73,0.578034682,FALSE,TRUE,TRUE,FALSE
1,Pantheon,Gnar,Kassadin,Jhin,Senna,Yone,Kindred,Azir,Ezreal,Ziggs,JUNGLE,DIAMOND,"['Rengar', 'Kayn', 'TahmKench']",33,14,0.70212766,FALSE,FALSE,FALSE,FALSE
2,Kassadin,Gnar,Pantheon,Jhin,Senna,Yone,Kindred,Azir,Ezreal,Ziggs,MIDDLE,GRANDMASTER,"['Annie', 'Lissandra', 'Fizz']",145,141,0.506993007,FALSE,TRUE,FALSE,FALSE
3,Jhin,Gnar,Pantheon,Kassadin,Senna,Yone,Kindred,Azir,Ezreal,Ziggs,BOTTOM,MASTER,"['Thresh', 'Ashe', 'Sett']",239,201,0.543181818,TRUE,FALSE,FALSE,FALSE
4,Senna,Gnar,Pantheon,Kassadin,Jhin,Yone,Kindred,Azir,Ezreal,Ziggs,UTILITY,PLATINUM,"['Udyr', 'Veigar', 'Fizz']",13,16,0.448275862,FALSE,FALSE,FALSE,FALSE
0,Illaoi,LeeSin,Cassiopeia,Vayne,Rakan,KSante,Vi,Diana,Xayah,Nautilus,TOP,GRANDMASTER,"['Aatrox', 'Mordekaiser', 'Darius']",209,201,0.509756098,TRUE,FALSE,FALSE,FALSE
1,LeeSin,Illaoi,Cassiopeia,Vayne,Rakan,KSante,Vi,Diana,Xayah,Nautilus,JUNGLE,GRANDMASTER,"['Kindred', 'Graves', 'XinZhao']",186,182,0.505434783,FALSE,TRUE,FALSE,FALSE
2,Cassiopeia,Illaoi,LeeSin,Vayne,Rakan,KSante,Vi,Diana,Xayah,Nautilus,MIDDLE,GRANDMASTER,"['Cassiopeia', 'Yasuo', 'Zed']",70,55,0.56,FALSE,TRUE,TRUE,FALSE
3,Vayne,Illaoi,LeeSin,Cassiopeia,Rakan,KSante,Vi,Diana,Xayah,Nautilus,BOTTOM,GRANDMASTER,"['Kaisa', 'Yasuo', 'LeeSin']",109,107,0.50462963,FALSE,TRUE,FALSE,FALSE
4,Rakan,Illaoi,LeeSin,Cassiopeia,Vayne,KSante,Vi,Diana,Xayah,Nautilus,UTILITY,MASTER,"['Ezreal', 'Lucian', 'Tristana']",114,76,0.6,FALSE,FALSE,FALSE,FALSE
0,Sion,Elise,Akshan,Ezreal,Alistar,Jayce,LeeSin,Kassadin,Veigar,Bard,TOP,MASTER,"['Camille', 'Yasuo', 'Akali']",83,68,0.549668874,FALSE,TRUE,FALSE,TRUE
1,Elise,Sion,Akshan,Ezreal,Alistar,Jayce,LeeSin,Kassadin,Veigar,Bard,JUNGLE,MASTER,"['LeeSin', 'Graves', 'Khazix']",28,13,0.682926829,FALSE,TRUE,FALSE,TRUE
2,Akshan,Sion,Elise,Ezreal,Alistar,Jayce,LeeSin,Kassadin,Veigar,Bard,MIDDLE,GRANDMASTER,"['Ezreal', 'Lucian', 'Galio']",98,93,0.513089005,FALSE,TRUE,FALSE,TRUE
3,Ezreal,Sion,Elise,Akshan,Alistar,Jayce,LeeSin,Kassadin,Veigar,Bard,BOTTOM,MASTER,"['Sivir', 'Ezreal', 'Twitch']",98,94,0.510416667,FALSE,FALSE,FALSE,TRUE
4,Alistar,Sion,Elise,Akshan,Ezreal,Jayce,LeeSin,Kassadin,Veigar,Bard,UTILITY,GRANDMASTER,"['Karma', 'Alistar', 'Kindred']",51,33,0.607142857,FALSE,TRUE,FALSE,TRUE
0,Anivia,Kindred,Graves,Jhin,Zilean,Aatrox,Maokai,Ekko,Zeri,Lulu,TOP,GRANDMASTER,"['Kled', 'Poppy', 'Yorick']",271,243,0.527237354,FALSE,TRUE,TRUE,TRUE
1,Kindred,Anivia,Graves,Jhin,Zilean,Aatrox,Maokai,Ekko,Zeri,Lulu,JUNGLE,GRANDMASTER,"['Kindred', 'Graves', 'XinZhao']",186,182,0.505434783,FALSE,TRUE,FALSE,TRUE
2,Graves,Anivia,Kindred,Jhin,Zilean,Aatrox,Maokai,Ekko,Zeri,Lulu,MIDDLE,PLATINUM,"['Graves', 'Ekko', 'Olaf']",20,25,0.444444444,FALSE,FALSE,FALSE,TRUE
3,Jhin,Anivia,Kindred,Graves,Zilean,Aatrox,Maokai,Ekko,Zeri,Lulu,BOTTOM,PLATINUM,"['LeeSin', 'Kaisa', 'Yasuo']",10,5,0.666666667,FALSE,FALSE,TRUE,TRUE
4,Zilean,Anivia,Kindred,Graves,Jhin,Aatrox,Maokai,Ekko,Zeri,Lulu,UTILITY,MASTER,"['Zilean', 'Pyke', 'TwistedFate']",65,59,0.524193548,FALSE,FALSE,FALSE,TRUE
0,Aatrox,Kindred,Taliyah,Caitlyn,Karma,KSante,Nunu,Talon,Vayne,Thresh,TOP,MASTER,"['Aatrox', 'Mordekaiser', 'Garen']",141,134,0.512727273,FALSE,TRUE,FALSE,TRUE
1,Kindred,Aatrox,Taliyah,Caitlyn,Karma,KSante,Nunu,Talon,Vayne,Thresh,JUNGLE,GRANDMASTER,"['Kindred', 'Graves', 'XinZhao']",186,182,0.505434783,FALSE,TRUE,FALSE,TRUE
2,Taliyah,Aatrox,Kindred,Caitlyn,Karma,KSante,Nunu,Talon,Vayne,Thresh,MIDDLE,MASTER,"['Jhin', 'Caitlyn', 'Vayne']",98,92,0.515789474,FALSE,FALSE,FALSE,TRUE
3,Caitlyn,Aatrox,Kindred,Taliyah,Karma,KSante,Nunu,Talon,Vayne,Thresh,BOTTOM,MASTER,"['Ezreal', 'Caitlyn', 'Samira']",108,105,0.507042254,FALSE,TRUE,FALSE,TRUE
4,Karma,Aatrox,Kindred,Taliyah,Caitlyn,KSante,Nunu,Talon,Vayne,Thresh,UTILITY,GOLD,"['LeeSin', 'Leona', 'Nautilus']",22,28,0.44,FALSE,FALSE,FALSE,TRUE
0,Volibear,Diana,Yasuo,Ezreal,Nautilus,Gangplank,Trundle,Swain,Jhin,Blitzcrank,TOP,MASTER,"['Volibear', 'Pantheon', 'Sion']",142,134,0.514492754,FALSE,FALSE,TRUE,TRUE
1,Diana,Volibear,Yasuo,Ezreal,Nautilus,Gangplank,Trundle,Swain,Jhin,Blitzcrank,JUNGLE,GOLD,"['Fiora', 'Graves', 'Darius']",6,6,0.5,FALSE,FALSE,TRUE,TRUE
2,Yasuo,Volibear,Diana,Ezreal,Nautilus,Gangplank,Trundle,Swain,Jhin,Blitzcrank,MIDDLE,MASTER,"['Yasuo', 'Yone', 'Kayn']",61,48,0.559633028,FALSE,TRUE,FALSE,TRUE
3,Ezreal,Volibear,Diana,Yasuo,Nautilus,Gangplank,Trundle,Swain,Jhin,Blitzcrank,BOTTOM,DIAMOND,"['Kaisa', 'Lucian', 'Elise']",87,111,0.439393939,FALSE,TRUE,FALSE,TRUE
4,Nautilus,Volibear,Diana,Yasuo,Ezreal,Gangplank,Trundle,Swain,Jhin,Blitzcrank,UTILITY,MASTER,"['Nami', 'Pyke', 'Nautilus']",45,42,0.517241379,FALSE,TRUE,FALSE,TRUE
0,Malphite,MonkeyKing,Tristana,KogMaw,Alistar,Chogath,Vi,Yasuo,Morgana,MissFortune,TOP,DIAMOND,"['Pyke', 'Riven', 'Volibear']",128,122,0.512,TRUE,FALSE,FALSE,FALSE
1,MonkeyKing,Malphite,Tristana,KogMaw,Alistar,Chogath,Vi,Yasuo,Morgana,MissFortune,JUNGLE,DIAMOND,"['Graves', 'Kindred', 'Kayn']",64,47,0.576576577,FALSE,FALSE,FALSE,FALSE
2,Tristana,Malphite,MonkeyKing,KogMaw,Alistar,Chogath,Vi,Yasuo,Morgana,MissFortune,MIDDLE,DIAMOND,"['Quinn', 'Rumble', 'Trundle']",50,53,0.485436893,FALSE,FALSE,FALSE,FALSE
3,KogMaw,Malphite,MonkeyKing,Tristana,Alistar,Chogath,Vi,Yasuo,Morgana,MissFortune,BOTTOM,DIAMOND,"['Vayne', 'Lucian', 'Jinx']",82,80,0.50617284,FALSE,FALSE,FALSE,FALSE
4,Alistar,Malphite,MonkeyKing,Tristana,KogMaw,Chogath,Vi,Yasuo,Morgana,MissFortune,UTILITY,PLATINUM,"['Graves', 'Alistar', 'Thresh']",33,38,0.464788732,FALSE,FALSE,FALSE,FALSE
0,Riven,Udyr,Ahri,Ziggs,Ashe,Olaf,LeeSin,Viktor,Jhin,Zilean,TOP,GRANDMASTER,"['Riven', 'Vayne', 'Jinx']",190,146,0.56547619,FALSE,TRUE,FALSE,FALSE
1,Udyr,Riven,Ahri,Ziggs,Ashe,Olaf,LeeSin,Viktor,Jhin,Zilean,JUNGLE,DIAMOND,"['MissFortune', 'Lux', 'Kaisa']",85,60,0.586206897,FALSE,TRUE,TRUE,FALSE
2,Ahri,Riven,Udyr,Ziggs,Ashe,Olaf,LeeSin,Viktor,Jhin,Zilean,MIDDLE,DIAMOND,"['Katarina', 'Lux', 'Ahri']",68,76,0.472222222,TRUE,FALSE,FALSE,FALSE
3,Ziggs,Riven,Udyr,Ahri,Ashe,Olaf,LeeSin,Viktor,Jhin,Zilean,BOTTOM,MASTER,"['Nami', 'Pyke', 'Nautilus']",45,42,0.517241379,FALSE,TRUE,FALSE,FALSE
4,Ashe,Riven,Udyr,Ahri,Ziggs,Olaf,LeeSin,Viktor,Jhin,Zilean,UTILITY,DIAMOND,"['Draven', 'LeeSin', 'Thresh']",47,30,0.61038961,FALSE,TRUE,FALSE,FALSE
0,Gangplank,Maokai,Darius,Aphelios,Nautilus,Illaoi,Orianna,Ekko,MissFortune,Yuumi,MIDDLE,DIAMOND,"['Draven', 'Quinn', 'Tristana']",29,18,0.617021277,FALSE,TRUE,FALSE,TRUE
1,Maokai,Gangplank,Darius,Aphelios,Nautilus,Illaoi,Orianna,Ekko,MissFortune,Yuumi,JUNGLE,DIAMOND,"['Corki', 'MonkeyKing', 'Lillia']",117,92,0.559808612,FALSE,FALSE,FALSE,TRUE
2,Darius,Gangplank,Maokai,Aphelios,Nautilus,Illaoi,Orianna,Ekko,MissFortune,Yuumi,TOP,DIAMOND,"['Jayce', 'Darius', 'Aatrox']",86,73,0.540880503,FALSE,FALSE,FALSE,TRUE
3,Aphelios,Gangplank,Maokai,Darius,Nautilus,Illaoi,Orianna,Ekko,MissFortune,Yuumi,BOTTOM,DIAMOND,"['Vayne', 'Aphelios', 'Jinx']",238,187,0.56,FALSE,TRUE,FALSE,TRUE
4,Nautilus,Gangplank,Maokai,Darius,Aphelios,Illaoi,Orianna,Ekko,MissFortune,Yuumi,UTILITY,DIAMOND,"['Thresh', 'Blitzcrank', 'Alistar']",100,87,0.534759358,TRUE,FALSE,FALSE,TRUE
0,Riven,Udyr,Sylas,Sivir,Alistar,Urgot,Ekko,Diana,Varus,Karma,TOP,MASTER,"['Riven', 'Ekko', 'Lucian']",37,37,0.5,FALSE,TRUE,FALSE,TRUE
1,Udyr,Riven,Sylas,Sivir,Alistar,Urgot,Ekko,Diana,Varus,Karma,JUNGLE,DIAMOND,"['Fiddlesticks', 'Shyvana', 'Shaco']",63,45,0.583333333,FALSE,FALSE,FALSE,TRUE
2,Sylas,Riven,Udyr,Sivir,Alistar,Urgot,Ekko,Diana,Varus,Karma,MIDDLE,DIAMOND,"['Sylas', 'Viktor', 'Ekko']",47,42,0.528089888,FALSE,FALSE,FALSE,TRUE
3,Sivir,Riven,Udyr,Sylas,Alistar,Urgot,Ekko,Diana,Varus,Karma,BOTTOM,MASTER,"['Shen', 'Tryndamere', 'Ezreal']",96,83,0.536312849,FALSE,TRUE,FALSE,TRUE
4,Alistar,Riven,Udyr,Sylas,Sivir,Urgot,Ekko,Diana,Varus,Karma,UTILITY,DIAMOND,"['Ekko', 'Ahri', 'Diana']",64,43,0.598130841,FALSE,FALSE,FALSE,TRUE
0,Irelia,Ekko,Cassiopeia,Varus,Sona,Darius,Nidalee,Rumble,Xayah,Pyke,TOP,DIAMOND,"['Draven', 'Quinn', 'Tristana']",29,18,0.617021277,FALSE,TRUE,FALSE,TRUE
1,Ekko,Irelia,Cassiopeia,Varus,Sona,Darius,Nidalee,Rumble,Xayah,Pyke,JUNGLE,DIAMOND,"['Kayn', 'Ekko', 'Veigar']",46,21,0.686567164,FALSE,TRUE,FALSE,TRUE
2,Cassiopeia,Irelia,Ekko,Varus,Sona,Darius,Nidalee,Rumble,Xayah,Pyke,MIDDLE,DIAMOND,"['Cassiopeia', 'Aatrox', 'Yone']",48,49,0.494845361,FALSE,FALSE,FALSE,TRUE
3,Varus,Irelia,Ekko,Cassiopeia,Sona,Darius,Nidalee,Rumble,Xayah,Pyke,BOTTOM,DIAMOND,"['Draven', 'Senna', 'Graves']",72,71,0.503496503,FALSE,FALSE,FALSE,TRUE
4,Sona,Irelia,Ekko,Cassiopeia,Varus,Darius,Nidalee,Rumble,Xayah,Pyke,UTILITY,DIAMOND,"['Ahri', 'Sona', 'Lux']",36,48,0.428571429,FALSE,FALSE,FALSE,TRUE
0,Olaf,Vi,Irelia,Nilah,Renata,Gangplank,Diana,Yone,Kaisa,Janna,TOP,DIAMOND,"['Olaf', 'Malphite', 'Gwen']",44,41,0.517647059,FALSE,FALSE,FALSE,FALSE
1,Vi,Olaf,Irelia,Nilah,Renata,Gangplank,Diana,Yone,Kaisa,Janna,JUNGLE,DIAMOND,"['LeeSin', 'Vi', 'Ekko']",82,84,0.493975904,FALSE,FALSE,TRUE,FALSE
2,Irelia,Olaf,Vi,Nilah,Renata,Gangplank,Diana,Yone,Kaisa,Janna,MIDDLE,,"['Yone', 'Lucian', 'Tristana']",,,,,,,FALSE
3,Nilah,Olaf,Vi,Irelia,Renata,Gangplank,Diana,Yone,Kaisa,Janna,BOTTOM,SILVER,"['Katarina', 'Kayle', 'Vayne']",15,8,0.652173913,FALSE,FALSE,FALSE,FALSE
4,Renata,Olaf,Vi,Irelia,Nilah,Gangplank,Diana,Yone,Kaisa,Janna,UTILITY,MASTER,"['Pyke', 'Thresh', 'Blitzcrank']",116,117,0.497854077,FALSE,TRUE,FALSE,FALSE
0,Aatrox,Belveth,Yasuo,Ezreal,Annie,Gangplank,Maokai,Cassiopeia,Kaisa,Lulu,TOP,DIAMOND,"['Camille', 'Aatrox', 'Urgot']",60,60,0.5,FALSE,FALSE,FALSE,FALSE
1,Belveth,Aatrox,Yasuo,Ezreal,Annie,Gangplank,Maokai,Cassiopeia,Kaisa,Lulu,JUNGLE,DIAMOND,"['Kayn', 'Belveth', 'Elise']",150,126,0.543478261,FALSE,FALSE,FALSE,FALSE
2,Yasuo,Aatrox,Belveth,Ezreal,Annie,Gangplank,Maokai,Cassiopeia,Kaisa,Lulu,MIDDLE,DIAMOND,"['Zed', 'Yasuo', 'Annie']",189,174,0.520661157,FALSE,FALSE,FALSE,FALSE
3,Ezreal,Aatrox,Belveth,Yasuo,Annie,Gangplank,Maokai,Cassiopeia,Kaisa,Lulu,BOTTOM,DIAMOND,"['Vayne', 'Kaisa', 'Twitch']",77,57,0.574626866,FALSE,FALSE,FALSE,FALSE
4,Annie,Aatrox,Belveth,Yasuo,Ezreal,Gangplank,Maokai,Cassiopeia,Kaisa,Lulu,UTILITY,SILVER,"['Nami', 'Nautilus', 'Thresh']",6,3,0.666666667,FALSE,FALSE,FALSE,FALSE
0,Yorick,Sylas,Yone,Jinx,Soraka,Irelia,Gragas,Yasuo,Alistar,MissFortune,TOP,GOLD,"['Azir', 'Sion', 'Riven']",33,26,0.559322034,FALSE,FALSE,FALSE,FALSE
1,Sylas,Yorick,Yone,Jinx,Soraka,Irelia,Gragas,Yasuo,Alistar,MissFortune,JUNGLE,DIAMOND,"['Vayne', 'Vladimir', 'Lucian']",69,62,0.526717557,FALSE,FALSE,FALSE,FALSE
2,Yone,Yorick,Sylas,Jinx,Soraka,Irelia,Gragas,Yasuo,Alistar,MissFortune,MIDDLE,DIAMOND,"['Akali', 'Yone', 'Katarina']",87,79,0.524096386,FALSE,FALSE,FALSE,FALSE
3,Jinx,Yorick,Sylas,Yone,Soraka,Irelia,Gragas,Yasuo,Alistar,MissFortune,BOTTOM,DIAMOND,"['Jinx', 'Vayne', 'Twitch']",76,73,0.510067114,FALSE,FALSE,FALSE,FALSE
4,Soraka,Yorick,Sylas,Yone,Jinx,Irelia,Gragas,Yasuo,Alistar,MissFortune,UTILITY,DIAMOND,"['Twitch', 'Poppy', 'Yuumi']",155,144,0.518394649,FALSE,FALSE,FALSE,FALSE
0,Sion,Ekko,Syndra,Xayah,Senna,Olaf,JarvanIV,Orianna,Zeri,Blitzcrank,TOP,DIAMOND,"['Singed', 'MonkeyKing', 'Sion']",95,94,0.502645503,FALSE,FALSE,FALSE,FALSE
1,Ekko,Sion,Syndra,Xayah,Senna,Olaf,JarvanIV,Orianna,Zeri,Blitzcrank,JUNGLE,DIAMOND,"['Ekko', 'Kindred', 'Shaco']",120,118,0.504201681,FALSE,FALSE,TRUE,FALSE
2,Syndra,Sion,Ekko,Xayah,Senna,Olaf,JarvanIV,Orianna,Zeri,Blitzcrank,MIDDLE,PLATINUM,"['Karma', 'Twitch', 'Annie']",7,5,0.583333333,FALSE,FALSE,FALSE,FALSE
3,Xayah,Sion,Ekko,Syndra,Senna,Olaf,JarvanIV,Orianna,Zeri,Blitzcrank,BOTTOM,DIAMOND,"['Ekko', 'Sylas', 'Yasuo']",159,125,0.559859155,FALSE,FALSE,TRUE,FALSE
4,Senna,Sion,Ekko,Syndra,Xayah,Olaf,JarvanIV,Orianna,Zeri,Blitzcrank,UTILITY,DIAMOND,"['Xerath', 'Annie', 'Lulu']",51,44,0.536842105,FALSE,TRUE,FALSE,FALSE
0,Nasus,Graves,Anivia,Kaisa,Shaco,Singed,Hecarim,Annie,Xayah,Lulu,TOP,DIAMOND,"['Draven', 'Quinn', 'Tristana']",29,18,0.617021277,FALSE,TRUE,FALSE,TRUE
1,Graves,Nasus,Anivia,Kaisa,Shaco,Singed,Hecarim,Annie,Xayah,Lulu,JUNGLE,DIAMOND,"['Hecarim', 'Graves', 'Karthus']",43,34,0.558441558,FALSE,TRUE,FALSE,TRUE
2,Anivia,Nasus,Graves,Kaisa,Shaco,Singed,Hecarim,Annie,Xayah,Lulu,MIDDLE,DIAMOND,"['Anivia', 'Cassiopeia', 'Veigar']",116,113,0.506550218,FALSE,FALSE,FALSE,TRUE
3,Kaisa,Nasus,Graves,Anivia,Shaco,Singed,Hecarim,Annie,Xayah,Lulu,BOTTOM,DIAMOND,"['Ekko', 'Sylas', 'Yasuo']",159,125,0.559859155,FALSE,FALSE,TRUE,TRUE
4,Shaco,Nasus,Graves,Anivia,Kaisa,Singed,Hecarim,Annie,Xayah,Lulu,UTILITY,DIAMOND,"['Shaco', 'Xerath', 'Lux']",66,68,0.492537313,FALSE,FALSE,FALSE,TRUE
0,Illaoi,Nunu,Corki,Ezreal,Nami,Gangplank,Udyr,Cassiopeia,Jhin,Bard,TOP,DIAMOND,"['Illaoi', 'Kennen', 'Sivir']",67,45,0.598214286,FALSE,FALSE,FALSE,FALSE
1,Nunu,Illaoi,Corki,Ezreal,Nami,Gangplank,Udyr,Cassiopeia,Jhin,Bard,JUNGLE,PLATINUM,"['Kindred', 'Nunu', 'Hecarim']",41,44,0.482352941,FALSE,TRUE,FALSE,FALSE
2,Corki,Illaoi,Nunu,Ezreal,Nami,Gangplank,Udyr,Cassiopeia,Jhin,Bard,MIDDLE,DIAMOND,"['Zilean', 'Zed', 'Qiyana']",136,162,0.456375839,FALSE,FALSE,FALSE,FALSE
3,Ezreal,Illaoi,Nunu,Corki,Nami,Gangplank,Udyr,Cassiopeia,Jhin,Bard,BOTTOM,PLATINUM,"['Yasuo', 'Graves', 'Caitlyn']",23,32,0.418181818,FALSE,TRUE,FALSE,FALSE
4,Nami,Illaoi,Nunu,Corki,Ezreal,Gangplank,Udyr,Cassiopeia,Jhin,Bard,UTILITY,DIAMOND,"['Heimerdinger', 'Yuumi', 'Morgana']",136,161,0.457912458,FALSE,FALSE,FALSE,FALSE
0,Gangplank,Pantheon,Corki,Vayne,Taric,Shen,Diana,Ekko,Aphelios,Bard,TOP,DIAMOND,"['Draven', 'Quinn', 'Tristana']",29,18,0.617021277,FALSE,TRUE,FALSE,TRUE
1,Pantheon,Gangplank,Corki,Vayne,Taric,Shen,Diana,Ekko,Aphelios,Bard,JUNGLE,DIAMOND,"['MasterYi', 'Pantheon', 'TwistedFate']",39,26,0.6,FALSE,TRUE,FALSE,TRUE
2,Corki,Gangplank,Pantheon,Vayne,Taric,Shen,Diana,Ekko,Aphelios,Bard,MIDDLE,DIAMOND,"['Varus', 'Jayce', 'Sion']",121,116,0.510548523,FALSE,FALSE,FALSE,TRUE
3,Vayne,Gangplank,Pantheon,Corki,Taric,Shen,Diana,Ekko,Aphelios,Bard,BOTTOM,DIAMOND,"['Vayne', 'Kalista', 'Ezreal']",129,129,0.5,FALSE,FALSE,FALSE,TRUE
4,Taric,Gangplank,Pantheon,Corki,Vayne,Shen,Diana,Ekko,Aphelios,Bard,UTILITY,PLATINUM,"['Taric', 'Kayn', 'Pyke']",42,23,0.646153846,FALSE,FALSE,TRUE,TRUE
0,Fiora,LeeSin,Akali,Jhin,Nautilus,Gangplank,Shaco,Syndra,Xayah,Bard,TOP,PLATINUM,"['Gangplank', 'Fiora', 'Yasuo']",71,82,0.464052288,FALSE,TRUE,FALSE,FALSE
1,LeeSin,Fiora,Akali,Jhin,Nautilus,Gangplank,Shaco,Syndra,Xayah,Bard,JUNGLE,PLATINUM,"['Diana', 'Jhin', 'Kaisa']",12,9,0.571428571,FALSE,FALSE,FALSE,FALSE
2,Akali,Fiora,LeeSin,Jhin,Nautilus,Gangplank,Shaco,Syndra,Xayah,Bard,MIDDLE,PLATINUM,"['Aatrox', 'Veigar', 'Yasuo']",70,51,0.578512397,FALSE,FALSE,FALSE,FALSE
3,Jhin,Fiora,LeeSin,Akali,Nautilus,Gangplank,Shaco,Syndra,Xayah,Bard,BOTTOM,PLATINUM,"['Lucian', 'Caitlyn', 'Ezreal']",14,20,0.411764706,FALSE,FALSE,FALSE,FALSE
4,Nautilus,Fiora,LeeSin,Akali,Jhin,Gangplank,Shaco,Syndra,Xayah,Bard,UTILITY,DIAMOND,"['Ezreal', 'Fiora', 'Vayne']",98,97,0.502564103,FALSE,FALSE,TRUE,FALSE
0,Gangplank,Vi,Orianna,Xayah,Lux,Sion,Khazix,AurelionSol,Veigar,Renata,TOP,DIAMOND,"['Yasuo', 'Ekko', 'Zed']",129,114,0.530864198,TRUE,FALSE,TRUE,TRUE
1,Vi,Gangplank,Orianna,Xayah,Lux,Sion,Khazix,AurelionSol,Veigar,Renata,JUNGLE,DIAMOND,"['Diana', 'Belveth', 'Kindred']",174,156,0.527272727,FALSE,TRUE,FALSE,TRUE
2,Orianna,Gangplank,Vi,Xayah,Lux,Sion,Khazix,AurelionSol,Veigar,Renata,MIDDLE,DIAMOND,"['Orianna', 'Azir', 'Zed']",22,19,0.536585366,FALSE,FALSE,FALSE,TRUE
3,Xayah,Gangplank,Vi,Orianna,Lux,Sion,Khazix,AurelionSol,Veigar,Renata,BOTTOM,DIAMOND,"['Riven', 'Khazix', 'Jhin']",54,49,0.524271845,FALSE,FALSE,TRUE,TRUE
4,Lux,Gangplank,Vi,Orianna,Xayah,Sion,Khazix,AurelionSol,Veigar,Renata,UTILITY,DIAMOND,"['Lux', 'Nami', 'Ahri']",158,149,0.51465798,FALSE,FALSE,FALSE,TRUE
