,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
3,Aphelios,Kennen,Gwen,Qiyana,Rakan,Pantheon,LeeSin,Lissandra,Jhin,Blitzcrank,BOTTOM,MASTER,"['Ezreal', 'Caitlyn', 'Riven']",105,77,0.576923077,FALSE,FALSE,FALSE,FALSE
4,Rakan,Kennen,Gwen,Qiyana,Aphelios,Pantheon,LeeSin,Lissandra,Jhin,Blitzcrank,UTILITY,DIAMOND,"['Annie', 'Rakan', 'Thresh']",44,27,0.61971831,FALSE,FALSE,FALSE,FALSE
0,Tryndamere,Elise,Pantheon,Ezreal,Zyra,KSante,Hecarim,Zed,Vayne,Karma,TOP,MASTER,"['Lillia', 'Tryndamere', 'Xerath']",46,16,0.741935484,FALSE,FALSE,FALSE,FALSE
1,Elise,Tryndamere,Pantheon,Ezreal,Zyra,KSante,Hecarim,Zed,Vayne,Karma,JUNGLE,MASTER,"['LeeSin', 'Kindred', 'Diana']",19,18,0.513513514,FALSE,TRUE,FALSE,FALSE
2,Pantheon,Tryndamere,Elise,Ezreal,Zyra,KSante,Hecarim,Zed,Vayne,Karma,MIDDLE,PLATINUM,"['Yasuo', 'Lucian', 'Pyke']",6,9,0.4,FALSE,FALSE,FALSE,FALSE
3,Ezreal,Tryndamere,Elise,Pantheon,Zyra,KSante,Hecarim,Zed,Vayne,Karma,BOTTOM,MASTER,"['Lucian', 'Caitlyn', 'Ezreal']",153,151,0.503289474,FALSE,FALSE,FALSE,FALSE
4,Zyra,Tryndamere,Elise,Pantheon,Ezreal,KSante,Hecarim,Zed,Vayne,Karma,UTILITY,MASTER,"['Zyra', 'Leona', 'Caitlyn']",162,163,0.498461538,TRUE,FALSE,FALSE,FALSE
0,Jax,Kayn,Rumble,Seraphine,Ashe,Kennen,LeeSin,Varus,Sivir,Amumu,TOP,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,FALSE
1,Kayn,Jax,Rumble,Seraphine,Ashe,Kennen,LeeSin,Varus,Sivir,Amumu,JUNGLE,MASTER,"['Nidalee', 'Talon', 'Khazix']",237,241,0.4958159,TRUE,FALSE,FALSE,FALSE
2,Rumble,Jax,Kayn,Seraphine,Ashe,Kennen,LeeSin,Varus,Sivir,Amumu,MIDDLE,MASTER,"['Rumble', 'Pyke', 'Karma']",41,17,0.706896552,FALSE,TRUE,FALSE,FALSE
3,Seraphine,Jax,Kayn,Rumble,Ashe,Kennen,LeeSin,Varus,Sivir,Amumu,BOTTOM,MASTER,"['Janna', 'Sona', 'Seraphine']",185,183,0.502717391,TRUE,FALSE,TRUE,FALSE
4,Ashe,Jax,Kayn,Rumble,Seraphine,Kennen,LeeSin,Varus,Sivir,Amumu,UTILITY,DIAMOND,"['Nautilus', 'Thresh', 'LeeSin']",26,18,0.590909091,FALSE,FALSE,FALSE,FALSE
0,Renekton,LeeSin,Kassadin,Vayne,Milio,Gragas,Khazix,Diana,Kaisa,Rakan,TOP,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,FALSE
1,LeeSin,Renekton,Kassadin,Vayne,Milio,Gragas,Khazix,Diana,Kaisa,Rakan,JUNGLE,DIAMOND,"['Talon', 'Akali', 'Ekko']",8,8,0.5,FALSE,FALSE,FALSE,FALSE
2,Kassadin,Renekton,LeeSin,Vayne,Milio,Gragas,Khazix,Diana,Kaisa,Rakan,MIDDLE,GRANDMASTER,"['Yone', 'Yasuo', 'Kassadin']",244,227,0.518046709,FALSE,TRUE,FALSE,FALSE
3,Vayne,Renekton,LeeSin,Kassadin,Milio,Gragas,Khazix,Diana,Kaisa,Rakan,BOTTOM,MASTER,"['Lucian', 'Samira', 'Kaisa']",81,72,0.529411765,FALSE,FALSE,FALSE,FALSE
4,Milio,Renekton,LeeSin,Kassadin,Vayne,Gragas,Khazix,Diana,Kaisa,Rakan,UTILITY,MASTER,"['Thresh', 'Alistar', 'Braum']",362,357,0.503477051,FALSE,TRUE,FALSE,FALSE
0,Chogath,MonkeyKing,Tristana,Xayah,Thresh,Renekton,Gragas,Sylas,Jinx,Rakan,TOP,MASTER,"['Pyke', 'Zed', 'Azir']",44,28,0.611111111,FALSE,FALSE,TRUE,TRUE
1,MonkeyKing,Chogath,Tristana,Xayah,Thresh,Renekton,Gragas,Sylas,Jinx,Rakan,JUNGLE,MASTER,"['Elise', 'Blitzcrank', 'Yasuo']",45,43,0.511363636,FALSE,FALSE,FALSE,TRUE
2,Tristana,Chogath,MonkeyKing,Xayah,Thresh,Renekton,Gragas,Sylas,Jinx,Rakan,MIDDLE,MASTER,"['Draven', 'Twitch', 'Tristana']",155,130,0.543859649,TRUE,FALSE,FALSE,TRUE
3,Xayah,Chogath,MonkeyKing,Tristana,Thresh,Renekton,Gragas,Sylas,Jinx,Rakan,BOTTOM,MASTER,"['Jinx', 'Jhin', 'Ezreal']",93,75,0.553571429,TRUE,FALSE,FALSE,TRUE
4,Thresh,Chogath,MonkeyKing,Tristana,Xayah,Renekton,Gragas,Sylas,Jinx,Rakan,UTILITY,GRANDMASTER,"['Thresh', 'Braum', 'Blitzcrank']",194,171,0.531506849,FALSE,TRUE,FALSE,TRUE
0,Gragas,JarvanIV,Rumble,Jinx,Thresh,Jayce,Sylas,Tristana,Zeri,Leona,TOP,GRANDMASTER,"['Vladimir', 'Gragas', 'Sylas']",182,165,0.524495677,FALSE,FALSE,FALSE,TRUE
1,JarvanIV,Gragas,Rumble,Jinx,Thresh,Jayce,Sylas,Tristana,Zeri,Leona,JUNGLE,GRANDMASTER,"['Khazix', 'Graves', 'Hecarim']",97,89,0.521505376,FALSE,TRUE,FALSE,TRUE
2,Rumble,Gragas,JarvanIV,Jinx,Thresh,Jayce,Sylas,Tristana,Zeri,Leona,MIDDLE,GRANDMASTER,"['Rumble', 'MasterYi', 'Graves']",51,29,0.6375,FALSE,TRUE,FALSE,TRUE
3,Jinx,Gragas,JarvanIV,Rumble,Thresh,Jayce,Sylas,Tristana,Zeri,Leona,BOTTOM,MASTER,"['Twitch', 'Ezreal', 'Jhin']",180,174,0.508474576,FALSE,TRUE,FALSE,TRUE
4,Thresh,Gragas,JarvanIV,Rumble,Jinx,Jayce,Sylas,Tristana,Zeri,Leona,UTILITY,MASTER,"['Lucian', 'Ezreal', 'Kaisa']",268,251,0.516377649,FALSE,TRUE,FALSE,TRUE
0,Rumble,Vi,Olaf,Varus,Velkoz,Jax,Kindred,KSante,Veigar,Senna,MIDDLE,GRANDMASTER,"['Rumble', 'MasterYi', 'Graves']",51,29,0.6375,FALSE,TRUE,FALSE,TRUE
1,Vi,Rumble,Olaf,Varus,Velkoz,Jax,Kindred,KSante,Veigar,Senna,JUNGLE,GRANDMASTER,"['Sejuani', 'Poppy', 'Ornn']",155,134,0.53633218,FALSE,FALSE,FALSE,TRUE
2,Olaf,Rumble,Vi,Varus,Velkoz,Jax,Kindred,KSante,Veigar,Senna,TOP,GRANDMASTER,"['Tryndamere', 'Olaf', 'Jax']",49,25,0.662162162,FALSE,FALSE,TRUE,TRUE
3,Varus,Rumble,Vi,Olaf,Velkoz,Jax,Kindred,KSante,Veigar,Senna,BOTTOM,MASTER,"['Ezreal', 'Aphelios', 'Jhin']",204,190,0.517766497,FALSE,TRUE,FALSE,TRUE
4,Velkoz,Rumble,Vi,Olaf,Varus,Jax,Kindred,KSante,Veigar,Senna,UTILITY,GRANDMASTER,"['Velkoz', 'Zilean', 'Sion']",237,200,0.542334096,FALSE,FALSE,FALSE,TRUE
0,Ornn,LeeSin,Singed,Varus,Renata,Jayce,Vi,Rumble,Xayah,Senna,TOP,MASTER,"['Gangplank', 'Velkoz', 'Jayce']",61,63,0.491935484,FALSE,FALSE,FALSE,FALSE
1,LeeSin,Ornn,Singed,Varus,Renata,Jayce,Vi,Rumble,Xayah,Senna,JUNGLE,MASTER,"['Nidalee', 'LeeSin', 'Graves']",380,337,0.529986053,TRUE,FALSE,FALSE,FALSE
2,Singed,Ornn,LeeSin,Varus,Renata,Jayce,Vi,Rumble,Xayah,Senna,MIDDLE,MASTER,"['Fizz', 'Sion', 'Singed']",103,76,0.575418994,FALSE,TRUE,FALSE,FALSE
3,Varus,Ornn,LeeSin,Singed,Renata,Jayce,Vi,Rumble,Xayah,Senna,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Sivir']",159,164,0.492260062,FALSE,FALSE,FALSE,FALSE
4,Renata,Ornn,LeeSin,Singed,Varus,Jayce,Vi,Rumble,Xayah,Senna,UTILITY,MASTER,"['JarvanIV', 'Skarner', 'Lillia']",281,266,0.513711152,FALSE,TRUE,FALSE,FALSE
0,Gwen,Poppy,Qiyana,Lucian,Braum,Garen,Nocturne,Kaisa,Karthus,Nautilus,TOP,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,FALSE
1,Poppy,Gwen,Qiyana,Lucian,Braum,Garen,Nocturne,Kaisa,Karthus,Nautilus,JUNGLE,GRANDMASTER,"['Sejuani', 'Poppy', 'Ornn']",155,134,0.53633218,FALSE,FALSE,FALSE,FALSE
2,Qiyana,Gwen,Poppy,Lucian,Braum,Garen,Nocturne,Kaisa,Karthus,Nautilus,MIDDLE,GRANDMASTER,"['Talon', 'Qiyana', 'Zed']",204,172,0.542553191,FALSE,FALSE,FALSE,FALSE
3,Lucian,Gwen,Poppy,Qiyana,Braum,Garen,Nocturne,Kaisa,Karthus,Nautilus,BOTTOM,GRANDMASTER,"['Lucian', 'Jinx', 'Jhin']",109,91,0.545,FALSE,TRUE,FALSE,FALSE
4,Braum,Gwen,Poppy,Qiyana,Lucian,Garen,Nocturne,Kaisa,Karthus,Nautilus,UTILITY,MASTER,"['Thresh', 'Yasuo', 'Rakan']",62,52,0.543859649,FALSE,FALSE,FALSE,FALSE
0,Camille,Rengar,Zoe,Jinx,Milio,Olaf,Udyr,KSante,Seraphine,Soraka,TOP,GRANDMASTER,"['Camille', 'Irelia', 'Fiora']",307,299,0.50660066,FALSE,FALSE,TRUE,TRUE
1,Rengar,Camille,Zoe,Jinx,Milio,Olaf,Udyr,KSante,Seraphine,Soraka,JUNGLE,DIAMOND,"['Rengar', 'Ivern', 'Hecarim']",8,5,0.615384615,FALSE,FALSE,TRUE,TRUE
2,Zoe,Camille,Rengar,Jinx,Milio,Olaf,Udyr,KSante,Seraphine,Soraka,MIDDLE,CHALLENGER,"['Jayce', 'Aatrox', 'Graves']",298,278,0.517361111,FALSE,TRUE,TRUE,TRUE
3,Jinx,Camille,Rengar,Zoe,Milio,Olaf,Udyr,KSante,Seraphine,Soraka,BOTTOM,MASTER,"['Lucian', 'Viego', 'Vayne']",23,12,0.657142857,FALSE,TRUE,FALSE,TRUE
4,Milio,Camille,Rengar,Zoe,Jinx,Olaf,Udyr,KSante,Seraphine,Soraka,UTILITY,MASTER,"['Gragas', 'LeeSin', 'Thresh']",57,40,0.587628866,FALSE,FALSE,FALSE,TRUE
0,Olaf,Vi,Gragas,Varus,Neeko,Draven,Zac,Ivern,Xayah,Thresh,TOP,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,FALSE
1,Vi,Olaf,Gragas,Varus,Neeko,Draven,Zac,Ivern,Xayah,Thresh,JUNGLE,MASTER,"['Vi', 'LeeSin', 'Sylas']",292,266,0.523297491,FALSE,TRUE,FALSE,FALSE
2,Gragas,Olaf,Vi,Varus,Neeko,Draven,Zac,Ivern,Xayah,Thresh,MIDDLE,GRANDMASTER,"['Sylas', 'Akali', 'Irelia']",242,220,0.523809524,FALSE,TRUE,FALSE,FALSE
3,Varus,Olaf,Vi,Gragas,Neeko,Draven,Zac,Ivern,Xayah,Thresh,BOTTOM,CHALLENGER,"['Jayce', 'Aatrox', 'Graves']",298,278,0.517361111,FALSE,TRUE,TRUE,FALSE
4,Neeko,Olaf,Vi,Gragas,Varus,Draven,Zac,Ivern,Xayah,Thresh,UTILITY,GRANDMASTER,"['Neeko', 'Lux', 'Evelynn']",167,142,0.540453074,FALSE,TRUE,FALSE,FALSE
0,Malphite,Khazix,Gragas,Aphelios,Renata,Jayce,Nunu,Yasuo,Jinx,Lulu,TOP,GRANDMASTER,"['Talon', 'Gangplank', 'Darius']",74,58,0.560606061,FALSE,FALSE,FALSE,TRUE
1,Khazix,Malphite,Gragas,Aphelios,Renata,Jayce,Nunu,Yasuo,Jinx,Lulu,JUNGLE,GRANDMASTER,"['Khazix', 'Graves', 'Sejuani']",248,234,0.514522822,FALSE,TRUE,FALSE,TRUE
2,Gragas,Malphite,Khazix,Aphelios,Renata,Jayce,Nunu,Yasuo,Jinx,Lulu,MIDDLE,DIAMOND,"['Lulu', 'Yuumi', 'Nami']",20,13,0.606060606,FALSE,FALSE,FALSE,TRUE
3,Aphelios,Malphite,Khazix,Gragas,Renata,Jayce,Nunu,Yasuo,Jinx,Lulu,BOTTOM,GRANDMASTER,"['Kaisa', 'Lucian', 'Vayne']",69,54,0.56097561,FALSE,FALSE,FALSE,TRUE
4,Renata,Malphite,Khazix,Gragas,Aphelios,Jayce,Nunu,Yasuo,Jinx,Lulu,UTILITY,MASTER,"['Thresh', 'Khazix', 'Lux']",130,119,0.522088353,FALSE,FALSE,FALSE,TRUE
0,Pantheon,Karthus,Jayce,Draven,Nautilus,Riven,Kennen,Zac,Aphelios,Lulu,TOP,PLATINUM,"['Pantheon', 'Sett', 'Darius']",26,28,0.481481481,FALSE,FALSE,TRUE,FALSE
1,Karthus,Pantheon,Jayce,Draven,Nautilus,Riven,Kennen,Zac,Aphelios,Lulu,JUNGLE,GRANDMASTER,"['Graves', 'Kindred', 'Sejuani']",274,259,0.514071295,FALSE,TRUE,FALSE,FALSE
2,Jayce,Pantheon,Karthus,Draven,Nautilus,Riven,Kennen,Zac,Aphelios,Lulu,MIDDLE,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,FALSE
3,Draven,Pantheon,Karthus,Jayce,Nautilus,Riven,Kennen,Zac,Aphelios,Lulu,BOTTOM,MASTER,"['Twitch', 'Ezreal', 'Kaisa']",231,241,0.48940678,FALSE,FALSE,FALSE,FALSE
4,Nautilus,Pantheon,Karthus,Jayce,Draven,Riven,Kennen,Zac,Aphelios,Lulu,UTILITY,DIAMOND,"['Lulu', 'Yuumi', 'Nami']",20,13,0.606060606,FALSE,FALSE,FALSE,FALSE
0,Olaf,Elise,Kennen,Varus,Nautilus,Udyr,Trundle,KSante,Draven,Thresh,TOP,CHALLENGER,"['Darius', 'Sett', 'Gangplank']",191,165,0.536516854,TRUE,FALSE,FALSE,TRUE
1,Elise,Olaf,Kennen,Varus,Nautilus,Udyr,Trundle,KSante,Draven,Thresh,JUNGLE,CHALLENGER,"['Rumble', 'Renekton', 'Kennen']",184,150,0.550898204,TRUE,FALSE,FALSE,TRUE
2,Kennen,Olaf,Elise,Varus,Nautilus,Udyr,Trundle,KSante,Draven,Thresh,MIDDLE,CHALLENGER,"['Kennen', 'LeeSin', 'Rengar']",118,94,0.556603774,FALSE,TRUE,FALSE,TRUE
3,Varus,Olaf,Elise,Kennen,Nautilus,Udyr,Trundle,KSante,Draven,Thresh,BOTTOM,MASTER,"['Pyke', 'Belveth', 'Ezreal']",119,118,0.502109705,FALSE,FALSE,FALSE,TRUE
4,Nautilus,Olaf,Elise,Kennen,Varus,Udyr,Trundle,KSante,Draven,Thresh,UTILITY,MASTER,"['Maokai', 'Nunu', 'Taric']",617,628,0.495582329,TRUE,FALSE,FALSE,TRUE
0,Irelia,Graves,Veigar,Seraphine,Pyke,Jayce,Karthus,Viktor,Zeri,Rakan,TOP,,[],,,,,,,TRUE
1,Graves,Irelia,Veigar,Seraphine,Pyke,Jayce,Karthus,Viktor,Zeri,Rakan,JUNGLE,MASTER,"['Leblanc', 'LeeSin', 'Lucian']",15,7,0.681818182,FALSE,FALSE,TRUE,TRUE
2,Veigar,Irelia,Graves,Seraphine,Pyke,Jayce,Karthus,Viktor,Zeri,Rakan,MIDDLE,GRANDMASTER,"['Zed', 'Irelia', 'Varus']",131,85,0.606481481,FALSE,FALSE,FALSE,TRUE
3,Seraphine,Irelia,Graves,Veigar,Pyke,Jayce,Karthus,Viktor,Zeri,Rakan,BOTTOM,GRANDMASTER,"['Aphelios', 'Caitlyn', 'Jinx']",74,44,0.627118644,FALSE,FALSE,FALSE,TRUE
4,Pyke,Irelia,Graves,Veigar,Seraphine,Jayce,Karthus,Viktor,Zeri,Rakan,UTILITY,DIAMOND,"['Lulu', 'Yuumi', 'Nami']",20,13,0.606060606,FALSE,FALSE,FALSE,TRUE
0,Darius,Rengar,Vladimir,Tristana,Lulu,Renekton,Graves,Kennen,Jhin,Poppy,TOP,GRANDMASTER,"['Darius', 'Aatrox', 'Mordekaiser']",284,267,0.515426497,TRUE,FALSE,FALSE,TRUE
1,Rengar,Darius,Vladimir,Tristana,Lulu,Renekton,Graves,Kennen,Jhin,Poppy,JUNGLE,,"['Rengar', 'Evelynn', 'Khazix']",,,,,,,TRUE
2,Vladimir,Darius,Rengar,Tristana,Lulu,Renekton,Graves,Kennen,Jhin,Poppy,MIDDLE,GRANDMASTER,"['Vladimir', 'Yone', 'Viktor']",307,288,0.515966387,FALSE,FALSE,FALSE,TRUE
3,Tristana,Darius,Rengar,Vladimir,Lulu,Renekton,Graves,Kennen,Jhin,Poppy,BOTTOM,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,TRUE
4,Lulu,Darius,Rengar,Vladimir,Tristana,Renekton,Graves,Kennen,Jhin,Poppy,UTILITY,GRANDMASTER,"['Morgana', 'Viktor', 'Orianna']",181,157,0.535502959,FALSE,TRUE,TRUE,TRUE
0,Aatrox,Rengar,Annie,Jhin,Xerath,Jayce,Fiddlesticks,Galio,Twitch,Lulu,TOP,CHALLENGER,"['Rengar', 'Kaisa', 'Aatrox']",272,252,0.519083969,TRUE,FALSE,FALSE,FALSE
1,Rengar,Aatrox,Annie,Jhin,Xerath,Jayce,Fiddlesticks,Galio,Twitch,Lulu,JUNGLE,,"['Rengar', 'Evelynn', 'Khazix']",,,,,,,FALSE
2,Annie,Aatrox,Rengar,Jhin,Xerath,Jayce,Fiddlesticks,Galio,Twitch,Lulu,MIDDLE,,[],,,,,,,FALSE
3,Jhin,Aatrox,Rengar,Annie,Xerath,Jayce,Fiddlesticks,Galio,Twitch,Lulu,BOTTOM,CHALLENGER,"['MissFortune', 'Jhin', 'Kaisa']",262,240,0.521912351,FALSE,FALSE,FALSE,FALSE
4,Xerath,Aatrox,Rengar,Annie,Jhin,Jayce,Fiddlesticks,Galio,Twitch,Lulu,UTILITY,MASTER,"['Bard', 'Thresh', 'Xerath']",71,54,0.568,FALSE,FALSE,FALSE,FALSE
0,Kled,Teemo,Ekko,Ezreal,Swain,Olaf,JarvanIV,Kassadin,Caitlyn,Lux,MIDDLE,GRANDMASTER,"['Kled', 'Vayne', 'Yasuo']",66,33,0.666666667,FALSE,FALSE,FALSE,TRUE
1,Teemo,Kled,Ekko,Ezreal,Swain,Olaf,JarvanIV,Kassadin,Caitlyn,Lux,TOP,CHALLENGER,"['Teemo', 'Garen', 'Zed']",287,268,0.517117117,FALSE,FALSE,FALSE,TRUE
2,Ekko,Kled,Teemo,Ezreal,Swain,Olaf,JarvanIV,Kassadin,Caitlyn,Lux,JUNGLE,CHALLENGER,"['Zed', 'Galio', 'Talon']",234,216,0.52,FALSE,FALSE,FALSE,TRUE
3,Ezreal,Kled,Teemo,Ekko,Swain,Olaf,JarvanIV,Kassadin,Caitlyn,Lux,BOTTOM,CHALLENGER,"['MissFortune', 'Jhin', 'Kaisa']",262,240,0.521912351,FALSE,FALSE,FALSE,TRUE
4,Swain,Kled,Teemo,Ekko,Ezreal,Olaf,JarvanIV,Kassadin,Caitlyn,Lux,UTILITY,CHALLENGER,"['Alistar', 'Ezreal', 'Camille']",139,111,0.556,FALSE,TRUE,TRUE,TRUE
0,Sion,Nidalee,Malphite,Xayah,Lulu,Aatrox,Zac,Ekko,Aphelios,Thresh,TOP,GRANDMASTER,"['Thresh', 'Nami', 'Morgana']",236,236,0.5,FALSE,FALSE,FALSE,FALSE
1,Nidalee,Sion,Malphite,Xayah,Lulu,Aatrox,Zac,Ekko,Aphelios,Thresh,JUNGLE,GRANDMASTER,"['Rengar', 'LeeSin', 'Lux']",156,149,0.51147541,FALSE,TRUE,FALSE,FALSE
2,Malphite,Sion,Nidalee,Xayah,Lulu,Aatrox,Zac,Ekko,Aphelios,Thresh,MIDDLE,MASTER,"['Khazix', 'Elise', 'Viego']",85,59,0.590277778,FALSE,FALSE,FALSE,FALSE
3,Xayah,Sion,Nidalee,Malphite,Lulu,Aatrox,Zac,Ekko,Aphelios,Thresh,BOTTOM,MASTER,"['LeeSin', 'Kaisa', 'Ezreal']",179,163,0.523391813,FALSE,FALSE,FALSE,FALSE
4,Lulu,Sion,Nidalee,Malphite,Xayah,Aatrox,Zac,Ekko,Aphelios,Thresh,UTILITY,GRANDMASTER,"['Lulu', 'Karma', 'Ezreal']",145,125,0.537037037,FALSE,FALSE,FALSE,FALSE
0,Aatrox,Nidalee,Jayce,MissFortune,Swain,Camille,Hecarim,Kennen,Tristana,Annie,TOP,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,FALSE
1,Nidalee,Aatrox,Jayce,MissFortune,Swain,Camille,Hecarim,Kennen,Tristana,Annie,JUNGLE,MASTER,"['Nidalee', 'LeeSin', 'Graves']",364,374,0.493224932,FALSE,FALSE,FALSE,FALSE
2,Jayce,Aatrox,Nidalee,MissFortune,Swain,Camille,Hecarim,Kennen,Tristana,Annie,MIDDLE,GRANDMASTER,"['Leblanc', 'Syndra', 'Jayce']",175,150,0.538461538,FALSE,FALSE,FALSE,FALSE
3,MissFortune,Aatrox,Nidalee,Jayce,Swain,Camille,Hecarim,Kennen,Tristana,Annie,BOTTOM,GRANDMASTER,"['Janna', 'Karthus', 'Morgana']",108,81,0.571428571,FALSE,FALSE,FALSE,FALSE
4,Swain,Aatrox,Nidalee,Jayce,MissFortune,Camille,Hecarim,Kennen,Tristana,Annie,UTILITY,CHALLENGER,"['Alistar', 'Ezreal', 'Camille']",139,111,0.556,FALSE,TRUE,TRUE,FALSE
0,Gwen,LeeSin,Pantheon,Veigar,Senna,Rumble,Poppy,Taliyah,Sivir,Rakan,TOP,MASTER,"['Jayce', 'Jax', 'Aatrox']",62,39,0.613861386,FALSE,FALSE,FALSE,FALSE
1,LeeSin,Gwen,Pantheon,Veigar,Senna,Rumble,Poppy,Taliyah,Sivir,Rakan,JUNGLE,CHALLENGER,"['Viego', 'Taliyah', 'Graves']",141,105,0.573170732,FALSE,TRUE,TRUE,FALSE
2,Pantheon,Gwen,LeeSin,Veigar,Senna,Rumble,Poppy,Taliyah,Sivir,Rakan,MIDDLE,CHALLENGER,"['Leblanc', 'Sylas', 'Irelia']",223,193,0.536057692,TRUE,FALSE,TRUE,FALSE
3,Veigar,Gwen,LeeSin,Pantheon,Senna,Rumble,Poppy,Taliyah,Sivir,Rakan,BOTTOM,MASTER,"['Veigar', 'Jinx', 'Jayce']",59,32,0.648351648,FALSE,FALSE,FALSE,FALSE
4,Senna,Gwen,LeeSin,Pantheon,Veigar,Rumble,Poppy,Taliyah,Sivir,Rakan,UTILITY,CHALLENGER,"['Alistar', 'Rakan', 'Karma']",228,196,0.537735849,TRUE,FALSE,FALSE,FALSE
0,Sylas,Azir,Veigar,KogMaw,Yorick,Singed,Thresh,Zilean,Warwick,Ivern,,,"['Vayne', 'Lucian', 'Ezreal']",,,,,,,TRUE
1,Azir,Sylas,Veigar,KogMaw,Yorick,Singed,Thresh,Zilean,Warwick,Ivern,,MASTER,"['Camille', 'Yasuo', 'Akali']",104,99,0.512315271,FALSE,FALSE,FALSE,TRUE
2,Veigar,Sylas,Azir,KogMaw,Yorick,Singed,Thresh,Zilean,Warwick,Ivern,,,"['Caitlyn', 'Veigar', 'Blitzcrank']",,,,,,,TRUE
3,KogMaw,Sylas,Azir,Veigar,Yorick,Singed,Thresh,Zilean,Warwick,Ivern,,,"['Janna', 'Diana', 'Riven']",,,,,,,TRUE
4,Yorick,Sylas,Azir,Veigar,KogMaw,Singed,Thresh,Zilean,Warwick,Ivern,,SILVER,"['Gangplank', 'Nasus', 'Jhin']",17,16,0.515151515,FALSE,FALSE,FALSE,TRUE
0,Gragas,Zac,Milio,Zilean,Aatrox,Yone,Swain,Ahri,Nidalee,Jayce,,,"['Vayne', 'LeeSin', 'Lucian']",,,,,,,FALSE
1,Zac,Gragas,Milio,Zilean,Aatrox,Yone,Swain,Ahri,Nidalee,Jayce,,,"['LeeSin', 'Khazix', 'Thresh']",,,,,,,FALSE
2,Milio,Gragas,Zac,Zilean,Aatrox,Yone,Swain,Ahri,Nidalee,Jayce,,,"['Katarina', 'Leblanc', 'Jhin']",,,,,,,FALSE
3,Zilean,Gragas,Zac,Milio,Aatrox,Yone,Swain,Ahri,Nidalee,Jayce,,,"['Lulu', 'Nami', 'Thresh']",,,,,,,FALSE
4,Aatrox,Gragas,Zac,Milio,Zilean,Yone,Swain,Ahri,Nidalee,Jayce,,PLATINUM,"['Rengar', 'Thresh', 'Darius']",18,12,0.6,FALSE,FALSE,FALSE,FALSE
0,Lulu,JarvanIV,Caitlyn,Xayah,Volibear,Shen,Corki,Vayne,Velkoz,Alistar,,,"['Fizz', 'Khazix', 'Twitch']",,,,,,,TRUE
1,JarvanIV,Lulu,Caitlyn,Xayah,Volibear,Shen,Corki,Vayne,Velkoz,Alistar,,,"['Aphelios', 'Riven', 'Ezreal']",,,,,,,TRUE
2,Caitlyn,Lulu,JarvanIV,Xayah,Volibear,Shen,Corki,Vayne,Velkoz,Alistar,,MASTER,"['Camille', 'Yasuo', 'Akali']",104,99,0.512315271,FALSE,FALSE,FALSE,TRUE
3,Xayah,Lulu,JarvanIV,Caitlyn,Volibear,Shen,Corki,Vayne,Velkoz,Alistar,,GOLD,"['Jhin', 'Veigar', 'Ziggs']",27,10,0.72972973,FALSE,FALSE,FALSE,TRUE
4,Volibear,Lulu,JarvanIV,Caitlyn,Xayah,Shen,Corki,Vayne,Velkoz,Alistar,,DIAMOND,"['Lucian', 'Vayne', 'Ezreal']",12,7,0.631578947,FALSE,FALSE,FALSE,TRUE
0,Seraphine,Yasuo,Rammus,Viktor,Jinx,Varus,Taliyah,Nocturne,AurelionSol,Malphite,,,"['Lissandra', 'Ekko', 'Zac']",,,,,,,FALSE
1,Yasuo,Seraphine,Rammus,Viktor,Jinx,Varus,Taliyah,Nocturne,AurelionSol,Malphite,,MASTER,"['Camille', 'Yasuo', 'Akali']",104,99,0.512315271,FALSE,FALSE,FALSE,FALSE
2,Rammus,Seraphine,Yasuo,Viktor,Jinx,Varus,Taliyah,Nocturne,AurelionSol,Malphite,,SILVER,"['Fizz', 'Janna', 'Leona']",9,5,0.642857143,FALSE,TRUE,TRUE,FALSE
3,Viktor,Seraphine,Yasuo,Rammus,Jinx,Varus,Taliyah,Nocturne,AurelionSol,Malphite,,GOLD,"['Lucian', 'Tristana', 'MissFortune']",38,27,0.584615385,FALSE,FALSE,FALSE,FALSE
4,Jinx,Seraphine,Yasuo,Rammus,Viktor,Varus,Taliyah,Nocturne,AurelionSol,Malphite,,,"['Jhin', 'LeeSin', 'Yasuo']",,,,,,,FALSE
